date, MSFT, AAPL, AMZN, GOOG, BRK-A, FB, BABA, JNJ, JPM, XOM, V, WMT, BAC, RDS-A, UNH, PFE, PG, BA, CVX, WFC, MA, VZ, INTC, T, CHL, CSCO, KO, HD, NVS, MRK, TM, PTR, TSM, ORCL, CMCSA, HSBC, DIS, PEP, NFLX, C, BUD, UL, TOT, UN, BP, MCD, NKE, ABT, LLY, ADBE, PM, SAP, IBM, ABBV, BBL, BHP, CRM, MDT, UNP, DWDP, AMGN, MMM, AVGO, HON, RY, PYPL, SNY, UTX, ACN, TD, SNP, GSK, TXN, TMO, ITUB, PBR, RIO, AZN, DEO, NVO, UPS, FOX, FOXA, MO, COST, NVDA, LFC, AXP, NEE, SBUX, BKNG, GILD, GE
1/3/2017,59.915661,112.140007,753.669983,786.140015,245850,116.860001,88.599998,109.924828,82.228661,83.149696,78.282051,65.378029,21.77914,48.100735,156.930023,30.390316,78.248734,149.024048,108.049889,52.43478,103.868095,49.180061,34.50148,38.050098,48.826439,28.396254,39.088184,128.383881,67.848892,56.625378,111.206184,70.80352,27.383366,37.339531,33.212471,35.720821,102.825844,98.532265,127.489998,58.019325,97.326546,37.705784,45.886051,37.807915,33.158531,113.734688,50.722309,37.304741,70.537247,103.480003,83.271561,83.904396,152.209076,57.250782,28.089882,32.370564,70.540001,67.544632,98.147758,54.797447,141.34671,168.305298,169.420364,106.181145,60.981018,40.25,37.755859,105.261681,112.13504,45.278454,62.65451,34.406872,69.419014,142.760208,6.619349,10.724895,34.915485,25.391554,99.116188,33.951614,108.110649,27.392584,28.106148,61.948483,149.752625,101.331375,12.71659,72.79377,112.45031,52.834232,1477.569946,69.845268,29.364519
1/4/2017,59.647575,112.014503,757.179993,786.900024,246600,118.690002,90.510002,109.74453,82.380318,82.234871,78.922089,65.758911,22.185143,48.588531,157.377151,30.657383,78.527542,150.59053,108.022377,52.481606,104.853638,49.125996,34.32238,37.828979,49.325138,28.227455,38.947922,129.521378,67.653259,56.606548,113.68264,70.83194,27.374023,37.523571,33.606884,36.061527,104.144119,98.720566,129.410004,58.804539,97.959625,38.040619,46.111557,38.096531,33.411587,113.601585,51.785934,37.600883,70.650711,104.139999,82.532211,84.254402,154.093567,58.058044,28.089882,32.501724,72.800003,68.175987,98.741302,55.235062,143.3535,168.560501,168.213898,106.47361,62.439766,41,37.599388,105.328163,112.404648,46.233315,62.541466,34.628334,69.334099,144.240799,6.705956,10.695187,35.139538,25.593147,100.351952,34.197372,108.138824,27.637159,28.399738,62.150005,149.780731,103.695534,12.745296,73.987114,112.78183,53.445148,1487.290039,71.936119,29.373779
1/5/2017,59.647575,112.584129,780.450012,794.02002,244852,120.669998,94.370003,110.892738,81.622009,81.008972,79.847702,65.901741,21.924143,49.015354,157.639572,30.952076,79.047943,150.67598,107.554787,51.666992,105.663483,49.234119,34.265808,37.722847,50.710419,28.293098,39.041431,127.991959,69.004082,56.587719,112.979111,73.65461,27.841158,37.426704,33.741566,35.956692,104.085953,98.58876,131.809998,57.779934,99.430603,38.338245,46.67984,38.440998,33.65591,113.810738,51.77618,37.92569,71.47332,105.910004,83.180267,85.411362,153.583755,58.498356,28.261473,32.807762,72.790001,67.755089,97.774376,54.987713,143.456635,167.983887,165.563431,106.711235,62.717197,41.060001,38.197666,105.755547,110.71965,46.57888,64.593719,35.195282,68.796326,144.459427,6.891544,10.992275,35.238117,26.289562,101.540154,35.029144,108.195183,27.725208,28.380161,62.223289,152.733978,101.063156,13.137605,73.075119,112.715523,53.893784,1503.699951,71.587646,29.206993
1/6/2017,60.164589,113.839249,795.98999,806.150024,245394,123.410004,93.889999,110.361336,81.631485,80.963234,80.950539,64.997162,21.924143,48.597244,157.863144,30.832354,79.020065,151.046234,107.123878,51.535908,106.423943,48.503292,34.388363,36.971249,49.943897,28.349365,39.032078,127.638306,68.463753,56.738346,112.688309,73.711433,27.682333,37.242672,33.799274,35.947956,105.636887,98.447517,131.070007,57.981026,98.620636,38.07782,46.138622,38.236187,33.080002,114.818604,52.605606,38.95742,71.548965,108.300003,83.828339,86.014153,154.339386,58.516705,27.866806,32.318096,73.800003,69.70652,98.789185,54.645233,147.020081,168.475433,167.757874,108.328896,62.708252,41.450001,37.111561,106.895264,111.980995,46.762733,64.915466,34.885231,69.956779,146.337418,6.866799,10.764507,34.404663,26.051313,101.131416,34.63216,108.41127,28.224144,28.88905,62.498093,152.658981,102.414116,12.879254,73.220657,112.383995,54.533337,1520.569946,71.097893,29.290384
1/9/2017,59.973103,114.88195,796.919983,806.650024,243111,124.900002,94.720001,110.342361,81.688354,79.627571,80.497597,65.425652,21.798471,47.560665,157.416016,30.823147,78.434601,150.305725,106.207031,50.786842,106.216545,47.975094,34.51091,36.505978,50.008545,28.302477,38.639324,128.383881,69.097244,57.519711,112.322472,74.526024,28.065382,37.804459,34.068638,35.519901,105.035889,97.411835,130.949997,57.665028,98.629944,38.310337,45.651527,38.468929,32.55645,114.504837,52.088436,38.919216,72.116295,108.57,83.344574,86.879448,152.627838,58.901985,27.832489,32.221909,73.959999,70.61528,98.052017,54.978199,148.951843,167.567947,168.118881,107.43325,62.591911,41.400002,37.70063,105.898018,110.729271,46.569691,65.045906,34.929523,70.136024,146.556061,6.910103,10.724895,34.377777,26.142948,101.293007,34.499836,107.819405,28.145882,28.840117,62.241611,150.915161,106.566307,12.821843,73.599022,112.099838,55.554703,1529.640015,71.427521,29.15139
1/10/2017,59.953957,114.997818,795.900024,804.789978,242077,124.349998,96.75,110.228485,81.925323,78.612083,80.064323,64.968582,22.175476,47.360317,157.056412,30.795519,77.588921,151.017731,105.400215,51.142639,105.98938,48.047943,34.444923,36.514923,50.322544,28.490034,38.377495,130.09491,69.041351,56.408855,112.341232,75.549011,28.093409,37.446083,34.111927,35.598522,105.055283,96.008942,129.889999,57.674603,98.155136,38.022015,45.660545,38.068596,32.381927,114.333694,51.824974,39.444633,72.116295,108.260002,82.623474,86.169708,150.688721,58.77356,29.351093,33.717148,73.980003,71.648399,99.009361,54.864033,148.876816,166.915741,171.538849,107.70742,62.923023,41.080002,37.78347,105.670067,110.787041,46.64323,65.915504,34.8498,70.381325,146.844193,6.903918,10.913053,36.743713,26.344542,100.684639,34.036682,107.020897,28.292625,29.035843,62.030933,151.562073,105.761688,13.032352,74.365486,112.317711,55.249241,1535.25,70.645821,29.067999
1/11/2017,60.499687,115.615723,799.02002,807.909973,243160,126.089996,96.940002,108.871513,82.541443,79.41716,80.546806,65.254257,22.301144,48.318504,157.357712,30.233759,77.830551,151.331055,106.289558,51.31118,106.47332,47.774742,34.831409,36.335972,50.636543,28.274342,38.386845,129.71254,67.746414,58.018654,112.481934,75.880531,28.186836,37.88195,34.491913,36.122673,106.082764,95.858292,130.5,57.416054,97.894455,38.273136,46.192741,38.254799,32.765869,114.932693,51.415127,39.497509,71.161293,108.989998,82.550461,86.325272,152.718872,56.651665,30.037466,34.434162,75.769997,71.208366,99.82312,55.425331,146.870026,168.154022,170.44635,107.853653,63.800068,41.279999,37.544163,105.423119,111.807686,47.010929,66.254654,34.592892,70.947388,145.294067,7.077133,11.428003,37.371048,25.822231,101.616196,33.668056,107.265144,28.801344,29.43708,61.966805,151.449554,104.460411,13.30027,74.617737,113.103874,55.45924,1536.109985,69.477966,29.160658
1/12/2017,59.944386,115.132988,813.640015,806.359985,242850,126.620003,95.900002,108.767128,81.745232,78.987183,80.123405,64.721024,22.156145,48.527557,157.814575,30.021948,77.914177,150.277222,106.500435,51.030285,107.362144,47.975094,34.605167,36.693874,50.553421,28.171186,38.293331,129.110367,67.81163,58.564663,112.228661,75.539536,27.364683,37.969128,34.352425,35.974163,104.231361,95.88652,129.179993,56.71703,98.629944,38.663776,46.733963,38.608582,32.949108,116.092682,51.132145,39.151382,72.948364,108.589996,82.614349,86.908615,152.900955,56.781395,30.234802,34.748951,75.209999,71.849274,100.234772,55.453873,145.688492,167.728668,169.914368,107.506355,63.907459,41.560001,37.387688,105.252182,111.480309,47.010929,66.559006,34.557465,70.61718,145.045654,7.120438,11.378489,37.756409,25.877209,102.062973,33.327785,107.011505,28.449154,29.17285,61.838581,151.758942,102.751862,13.099332,74.588631,113.18911,55.392422,1538.589966,69.09182,29.086529
1/13/2017,60.030556,114.930237,817.140015,807.880005,242500,128.339996,96.269997,108.748138,82.181259,78.99633,79.926468,63.921162,22.243143,48.327209,157.270218,29.948277,78.072174,150.789871,106.702133,51.788719,107.35228,47.856705,34.68058,36.649139,50.932064,28.199318,38.227875,129.081665,67.448303,58.68705,112.38813,76.505684,27.504822,38.027241,35.001759,35.956692,104.745094,95.613495,133.699997,57.100056,98.555466,38.561466,46.535511,38.571339,32.861855,115.522202,51.639557,39.353294,73.184761,108.529999,82.513954,86.95723,152.345612,57.439274,30.414974,34.836391,75.639999,71.830147,100.761322,54.987713,146.401138,167.681412,171.424835,107.908478,64.399689,41.599998,38.170052,104.68232,112.60685,47.02013,67.967758,34.743492,70.75869,145.363617,6.941036,11.210139,37.675751,26.188765,102.405182,33.77203,107.321518,28.615467,29.388149,61.902695,151.749557,102.74192,13.175879,74.33638,112.762894,55.2206,1545.819946,68.818695,29.058733
1/17/2017,59.867786,115.857086,809.719971,804.609985,239166,127.870003,96.120003,109.004356,79.195435,79.920319,80.015106,65.149498,21.315136,48.379471,156.16214,29.524652,79.187355,149.688614,106.610451,50.356121,107.056007,48.029739,34.69001,36.783352,51.042885,28.124296,38.545822,129.932373,67.066345,57.877441,111.074867,76.638298,27.672991,37.872261,34.900749,35.974163,104.657867,96.216087,132.889999,55.903091,98.918556,38.700981,46.463348,38.552719,32.669884,116.710693,52.351906,39.324448,72.664711,108,84.302986,87.151672,152.846344,57.318821,30.449297,34.845135,75.019997,72.528458,98.961502,54.540585,145.16333,167.558502,170.15184,107.140785,64.122246,41.27,37.70063,104.444885,111.721016,46.753548,68.924309,34.814362,70.27755,144.1315,7.089506,11.160625,38.052151,26.087967,101.587685,34.21627,107.161812,28.615467,29.290285,62.727093,153.577759,100.437355,13.089763,74.316978,113.871086,55.363789,1540.130005,67.726189,28.975336
1/18/2017,59.839069,115.847435,807.47998,806.070007,240700,127.919998,96,108.843033,79.565109,78.932297,80.340034,64.854332,21.875805,47.769722,153.323898,29.497023,79.552193,150.305725,106.298729,50.81493,107.312775,47.583492,34.652302,36.505978,51.292236,28.161806,38.611275,130.152267,66.973183,57.585606,111.431313,76.344658,27.551537,37.959438,34.770885,36.611881,104.842033,96.733917,133.259995,54.955086,98.099274,38.710281,46.174698,38.515476,32.373199,116.672653,51.981098,39.189835,73.307678,108.790001,85.334396,86.869728,151.854004,57.133495,30.655207,35.116199,75.779999,72.384964,99.344421,54.902096,146.072952,168.721207,175.766281,107.899345,62.967773,41.349998,37.516548,104.872276,111.643997,46.211174,68.680824,34.45116,70.173767,143.743942,7.009085,11.061595,38.831833,26.115458,101.977417,34.065041,107.997902,28.87961,29.62302,63.349957,154.009033,102.265121,13.443799,75.18045,113.691124,55.793331,1541.859985,67.93338,28.938272
1/19/2017,59.647575,115.644691,809.039978,802.174988,239120,127.550003,96.169998,108.368553,78.958473,77.51429,80.477898,64.387741,21.77914,47.490978,154.257034,29.193123,79.336746,150.951279,105.968643,51.10519,107.184395,47.68367,34.473202,36.684925,51.26453,28.114918,38.471008,129.416245,65.613037,56.794834,111.919098,75.710045,27.682333,37.978809,34.924809,36.402218,103.989021,96.376137,138.410004,54.256065,97.624466,38.65448,45.696632,38.403767,32.198681,116.168724,51.649319,38.843708,72.655258,109.790001,85.662987,86.753059,151.863098,56.874054,30.57799,35.020016,75.57,72.031036,101.709106,54.31226,144.225586,168.900787,176.279251,107.76226,62.690342,41.27,36.973495,105.16671,111.210693,46.018127,67.837318,34.327141,69.702034,143.406128,7.040015,11.031886,38.545055,25.574821,102.062973,33.677509,107.349693,28.576332,29.163065,63.707199,153.474655,104.460411,13.271564,74.404289,112.980736,55.258789,1539.02002,67.405968,28.919735
1/20/2017,60.068851,115.857086,808.330017,805.02002,240280,127.040001,96.059998,108.321114,79.309181,78.575516,80.586197,63.968781,21.885473,47.795856,154.21814,29.257586,81.912628,151.454453,105.986992,51.563995,108.596649,48.01152,34.821983,37.08757,51.347645,28.227455,38.639324,129.616974,65.817993,58.865913,111.553268,74.914383,28.093409,38.618088,35.386555,36.463371,104.357368,97.204681,138.600006,53.729401,98.117897,39.017212,46.14764,38.832024,32.146324,116.244797,51.912788,38.901394,72.626892,110.709999,86.32019,86.918343,155.26799,56.660938,30.526512,34.915085,76.029999,71.734482,103.968452,54.588154,145.041428,168.721207,181.523178,107.680008,63.227314,41.689999,37.139172,105.223671,110.796669,46.523727,68.106895,34.300564,70.522842,142.601227,7.126626,11.091304,38.473354,24.805101,102.034447,33.582993,107.997902,28.908958,29.407719,64.128555,153.980927,103.318069,13.137605,73.928886,112.961792,55.039246,1545.01001,66.878555,28.28964
1/23/2017,60.27948,115.934326,817.880005,819.309998,238100,128.929993,98.410004,108.093376,79.347092,77.733841,80.891464,63.464115,21.80814,47.700035,154.616684,28.972097,81.453651,149.849991,105.794464,50.796196,108.270744,47.729206,34.661736,37.579689,51.707817,28.386879,38.742199,131.977997,65.342873,58.188103,110.962296,74.573387,28.336321,38.434059,35.23745,36.585674,103.833939,97.92968,137.389999,53.31765,98.909248,39.352039,45.922131,39.120628,31.954355,115.408081,51.951828,38.786015,72.163574,110.970001,86.493614,86.821114,155.704971,56.484882,30.938337,35.256104,76.160004,71.524033,103.384476,54.359821,143.212799,168.740112,181.447174,107.305298,63.468933,41.619999,37.010311,104.796288,110.555962,46.68,68.506905,34.477734,71.447426,141.885803,7.423566,11.220043,39.262005,24.832592,103.336739,33.460114,107.528183,28.869827,29.358789,64.623177,152.827698,104.390877,13.128036,73.705742,112.507141,55.134697,1554.98999,66.577171,27.566872
1/24/2017,60.815643,115.828125,822.440002,823.869995,240940,129.369995,101.43,106.053169,80.304466,77.843636,81.954903,64.178268,22.185143,48.222691,155.938583,28.686615,82.296669,152.422821,106.692963,51.217552,108.557159,45.643726,35.463001,37.007042,51.99411,28.696346,39.181702,131.968414,65.240395,57.62326,110.352554,75.132248,28.794109,38.840862,35.40099,36.777859,104.590004,98.58876,140.110001,54.332676,98.834763,39.398544,46.210781,39.204418,32.207409,115.09433,52.156742,38.757172,70.773613,113.720001,87.424637,87.141953,160.138596,56.132782,31.91642,36.331627,77.110001,70.624847,104.083344,56.73819,142.396988,166.339096,187.859573,107.807953,64.292976,41.959999,36.559307,106.00248,112.154312,47.222359,69.576515,34.309422,72.721077,140.087265,7.361704,10.992275,40.955799,24.731796,103.945114,32.883541,109.021904,29.143753,29.632807,64.815544,153.446503,106.615982,13.223722,75.122231,112.535553,55.783791,1563.329956,66.162766,27.798531
1/25/2017,60.968834,117.672188,836.52002,835.669983,246340,131.479996,104.059998,107.040054,81.546173,78.072342,82.614647,63.692646,22.591145,48.475296,156.725922,28.815546,81.640968,158.888092,107.490608,53.015316,108.823799,45.324989,35.632675,37.033886,52.012581,28.790129,39.387428,131.414001,67.224716,57.500877,111.684593,76.950882,29.251902,38.889301,35.324028,37.415581,104.725708,98.494606,139.520004,55.242367,98.871994,39.603165,46.436287,39.399933,32.312115,115.797928,52.556812,38.757172,70.773613,114.25,87.981415,88.68782,162.314423,56.874054,31.779142,36.445297,78.470001,71.256195,105.710831,57.280457,144.506897,167.057526,192.353012,107.734833,65.171349,41.709999,36.715778,105.385147,113.203835,47.875038,70.976563,34.442299,74.136261,141.528061,7.516362,10.863537,41.188808,25.006697,103.270203,33.271076,109.904961,29.153534,29.652378,64.998734,153.887146,107.072922,13.185448,74.59832,112.734459,56.031975,1578.819946,67.726189,28.141382
1/26/2017,61.533703,117.730118,839.150024,832.150024,247640,132.779999,102.75,106.129074,82.228661,78.310196,81.964752,63.540283,22.65881,47.987492,158.193649,28.806332,81.116447,160.55899,106.858002,53.539669,108.023857,44.73304,35.406437,37.373894,52.465107,28.827639,39.097538,132.350769,66.991814,57.61385,111.609558,77.064537,29.065048,38.869926,36.314869,37.555351,104.745094,98.052078,138.960007,54.926361,97.577911,37.677879,45.813889,37.491379,32.059074,115.883484,52.351906,39.382133,70.518333,112.879997,87.954033,88.29892,162.651291,56.772125,31.307262,35.973118,77.949997,70.825729,105.452339,58.431583,143.456635,167.142609,193.958481,107.817108,65.225685,41.5,36.366013,104.8153,111.624733,47.976154,70.498283,34.389149,74.777794,142.193832,7.510176,10.804118,40.202999,24.484388,106.597206,33.110382,109.84861,29.926399,30.337414,64.897964,153.821518,108.920555,13.233291,74.637131,112.478722,55.802879,1581.439941,67.076332,28.095049
1/27/2017,62.979427,117.739769,835.77002,823.309998,247000,132.179993,102.07,107.590439,82.399269,78.227867,82.486641,62.52145,22.581478,47.865543,158.42691,28.935263,81.228851,159.210876,104.327507,52.987225,108.478157,45.170166,35.802357,37.588627,52.418926,29.05271,38.760895,132.226517,67.271294,58.131622,109.461411,75.331154,29.195845,38.966785,36.531311,37.529144,105.947067,97.430664,142.449997,54.686985,97.913071,38.198723,45.462109,37.947571,31.919451,116.815277,51.903027,39.420589,71.27478,113.989998,87.917526,88.590599,161.413147,55.595356,31.247202,36.060562,78.209999,71.69622,104.54287,58.326935,147.376404,167.766464,195.421463,108.228355,65.107964,40.27,36.706577,104.188438,111.066277,47.709572,69.759132,34.309422,74.084709,144.528946,7.466871,10.685283,40.642132,24.786777,107.414696,33.81929,110.938347,30.180758,30.62122,65.062874,151.937057,111.026428,13.204585,74.559517,114.960365,53.569233,1602.920044,67.113998,27.807796
1/30/2017,62.35709,117.430817,830.380005,802.320007,246500,130.979996,101.019997,107.353218,81.546173,77.633209,82.417702,63.245113,22.185143,46.785408,157.552094,28.833961,81.25695,157.188705,102.521332,52.509693,107.944855,44.960705,35.27446,37.418629,52.372749,28.912037,38.695442,132.360336,67.355141,57.830368,108.879814,74.990158,29.13979,38.966785,36.237907,37.127296,107.536743,97.628387,141.220001,54.208191,97.279991,38.040619,44.938927,37.658958,31.378441,116.9674,51.795696,39.43021,70.631798,113.82,87.588936,88.794762,160.047577,55.993793,30.57799,35.518425,78.709999,71.428368,103.394035,57.223373,144.81636,165.819214,193.056,108.858986,64.926849,39.860001,36.817028,103.685066,110.373001,47.580868,69.315628,34.548611,73.961288,142.382629,7.374076,10.289166,39.781792,24.823431,106.150436,33.734219,109.942551,30.30794,30.699509,65.310181,153.05275,109.288078,13.156742,74.976707,115.983322,53.359241,1602.310059,67.349457,27.761463
1/31/2017,61.897533,117.160492,823.47998,796.789978,245980,130.320007,101.309998,107.467072,80.219131,76.745811,81.442879,63.549805,21.885473,47.377739,157.561844,29.220749,82.053123,155.147537,102.090408,52.743782,105.011673,44.632866,34.708866,37.722847,52.640572,28.808882,38.873108,131.509598,68.864342,58.357563,108.579636,75.293266,28.878195,38.850555,36.27639,37.214653,107.255653,97.713127,140.710007,53.461285,97.065872,38.235935,45.606426,37.845158,31.395895,116.539558,51.620049,40.160927,72.834908,113.379997,87.744095,88.969772,158.882263,56.623875,31.393061,36.104279,79.099998,72.719772,102.034599,56.728672,146.926285,165.252075,189.522049,108.136971,65.08078,39.779999,37.534958,104.159958,109.641243,47.590061,69.602592,34.823219,71.720596,151.425003,7.306027,10.160426,40.14027,24.951715,106.492638,34.187916,102.520988,30.337286,30.709293,65.200264,153.70903,108.453659,13.156742,74.103523,117.186264,52.710144,1575.130005,68.234764,27.520546
2/1/2017,60.873089,124.305,832.349976,795.695007,245430,133.229996,101.57,107.448105,80.522461,75.876724,81.17701,63.064194,22.127142,47.273209,158.154739,29.462629,81.800224,155.669708,101.769524,52.706066,103.698151,44.068241,34.426064,37.633369,52.557461,28.602568,38.583218,131.375778,68.398537,58.461113,108.120003,74.526024,29.03702,38.589031,36.367779,37.371902,107.885712,96.988136,140.779999,53.671944,97.149658,38.235935,45.426018,37.761372,31.404627,116.396927,51.737148,40.699364,73.373856,113.360001,87.579796,88.191978,158.672852,56.420021,31.616129,36.209209,78.580002,72.700653,103.106827,57.366077,149.730194,165.58287,193.502487,107.844505,64.99025,39.310001,37.626999,102.744827,109.005753,47.488945,69.446068,34.9561,72.413704,151.971527,7.403362,10.130718,40.72279,25.437374,106.321541,34.67942,98.969902,30.562298,30.944164,65.392616,151.749557,113.191933,13.137605,74.472214,116.144341,51.45015,1575.310059,68.583221,27.511282
2/2/2017,60.480537,124.092606,839.950012,798.530029,244330,130.839996,100.839996,107.770737,80.181229,76.343292,81.039146,63.51173,21.962805,47.534531,156.259338,29.518446,82.203003,154.04628,102.878899,52.555233,103.836426,43.968056,34.576889,36.845989,52.566692,29.240265,38.714142,130.907394,68.081802,60.419231,107.435211,74.365005,28.756741,38.724636,36.117657,37.092354,107.216873,97.948502,139.199997,53.758373,97.279991,38.282433,45.353859,37.770687,31.230106,117.15757,51.522469,41.103176,73.175301,113.160004,90.217682,89.319778,158.93689,56.420021,30.972654,35.789497,80.129997,72.624123,102.723892,56.947491,149.645782,164.647079,193.844498,107.835381,65.225685,39.580002,37.286442,102.915779,109.419785,47.415405,69.924355,34.814362,72.05291,150.709579,7.446693,10.051494,39.978951,25.254105,105.703659,31.645327,98.735039,30.484032,30.787584,65.447586,157.646652,114.622345,13.05149,74.229652,116.939987,51.421501,1574.089966,68.04641,27.502016
2/3/2017,60.968834,124.623619,810.200012,801.48999,245646,130.979996,100.389999,107.837166,82.636253,76.425644,84.761253,63.321285,22.513815,47.882957,157.338242,29.853354,81.87516,154.179169,104.125793,53.988132,105.25856,44.241272,34.671829,36.908615,52.141872,29.371555,38.845058,131.891937,68.836403,60.522785,107.98867,73.995605,28.93425,39.160503,36.199429,37.371902,106.916389,98.96537,140.25,55.467731,98.034111,38.47776,45.831936,38.226875,31.343538,118.127373,51.093117,41.132019,73.024002,115.169998,92.28968,89.951729,160.065781,56.216171,29.951674,34.442909,80.209999,73.025887,103.882294,57.280457,157.100876,165.460022,195.848969,108.932083,65.759941,39.59,37.396896,104.140961,110.238205,47.645218,69.506943,34.832073,72.632072,150.471085,7.545734,10.229747,38.240345,25.583986,106.359558,32.212452,100.473,30.415552,30.728865,65.484222,157.806061,113.619072,13.24286,75.71405,117.650383,52.557419,1583.380005,68.131165,27.520546
2/6/2017,60.930534,125.79184,807.640015,801.340027,244825,132.059998,100.900002,107.609428,82.247612,76.215218,84.515083,63.226063,22.34948,47.290634,156.016342,29.983595,81.865799,155.679199,103.584869,53.309395,105.26844,43.740391,34.434483,36.738617,52.769863,29.352798,38.86375,130.467697,69.013405,61.134701,106.290779,73.47464,28.840824,38.840862,35.853119,37.354424,106.208778,98.45694,140.970001,55.352493,97.764114,38.263836,45.444061,37.928947,31.256275,118.327057,51.522469,40.795509,73.591331,114.459999,91.276497,88.71698,160.102188,56.197643,29.762917,34.364212,79.75,72.681511,103.097252,57.099701,156.210022,165.516739,196.228958,109.069191,65.578842,39.740002,37.406097,105.119209,109.939728,47.369442,68.863449,35.044689,72.366226,151.116974,7.496215,10.091105,38.338928,25.739761,106.407082,31.881626,99.636902,30.053577,30.396133,65.301025,156.596634,116.529587,14.104029,75.500603,117.318863,53.19696,1587.180054,68.178253,27.483479
2/7/2017,60.729473,126.989029,812.5,806.969971,244260,131.839996,100.830002,107.685333,82.200226,75.721214,84.465851,63.692646,22.136806,46.750565,156.035782,29.844051,82.437164,158.071625,102.127083,53.111423,105.27832,43.749496,34.510433,36.792301,52.631336,29.493469,39.181702,130.62059,69.069298,60.438049,106.037521,73.237831,28.51383,38.811806,36.00703,37.415581,105.65625,99.43615,144,54.920345,98.117897,38.76609,44.76754,38.264111,29.99975,118.460144,51.532227,41.237782,73.468407,114.959999,92.764305,89.407272,162.469223,56.11425,29.522686,34.259285,80.209999,72.815445,103.05896,56.880894,156.435074,166.140625,195.61145,109.416473,65.533562,40.02,37.047131,105.660583,111.615105,47.176399,68.150368,34.9561,72.328255,152.041077,7.607636,9.982173,38.554016,25.89554,107.243591,31.550808,99.289322,29.505726,29.828531,66.134567,157.056015,118.337471,14.304967,75.403587,117.76403,52.966846,1598.699951,68.875198,27.390818
2/8/2017,60.643307,127.481415,819.710022,808.380005,244151,134.199997,103.57,107.609428,81.479828,75.222679,83.786415,64.568665,21.914476,46.323738,155.821945,29.899864,82.7369,156.85556,102.301285,52.442112,105.396828,44.050026,34.538921,36.872826,52.760628,29.324667,39.293911,131.796387,69.497833,60.551025,106.253265,73.69249,28.336321,38.763378,35.925266,37.197182,105.65625,99.511467,144.740005,54.084881,98.592705,39.398083,45.092274,38.831093,30.043377,118.536224,52.576336,40.766663,73.856087,116.129997,93.677071,89.241997,161.652573,56.077187,28.91353,33.839569,80.699997,72.318001,102.762177,56.823811,157.654129,167.378922,196.542435,109.425621,65.678429,40.880001,37.93074,104.853287,111.143303,47.360256,69.028671,35.213005,72.109871,152.527985,7.892379,10.14062,38.482319,26.22542,108.403297,31.806011,99.73085,29.1731,29.564301,66.088776,158.325104,117.82093,14.448496,75.481209,119.630005,52.947662,1601.189941,62.941742,27.270359
2/9/2017,61.332649,128.402603,821.359985,809.559998,246000,134.139999,103.339996,108.254684,82.655205,75.555023,84.268898,65.777969,22.34948,46.785408,155.948288,30.123138,83.055359,157.305603,102.924744,53.479076,105.969643,44.450729,33.66547,36.962311,52.474339,29.540358,38.573868,132.589752,69.982269,60.616928,104.986893,73.304138,28.224207,38.966785,36.088799,37.616505,106.131226,99.775108,144.139999,54.987576,99.020966,39.463734,45.561325,39.01886,30.052101,118.355583,53.971741,40.901268,73.468407,116.440002,93.804863,89.164215,162.606888,56.373695,29.085127,34.285515,81.029999,72.423233,102.838768,57.328022,157.044586,168.428177,195.069962,110.275581,66.285156,40.830002,39.302174,104.558853,112.635742,47.718758,68.628647,35.452187,71.49276,153.760147,7.861428,10.041593,38.66156,26.848522,108.56488,32.59053,100.012672,29.065487,29.476227,66.400208,160.712891,115.605751,14.515475,75.849876,118.067146,53.513386,1611.829956,61.773884,27.418617
2/10/2017,61.275208,128.11171,827.460022,813.669983,246000,134.190002,102.360001,109.355469,82.465622,76.1828,84.584007,64.768631,22.31081,47.203533,156.249649,30.09523,82.399704,159.172821,103.649055,53.601624,105.940018,44.605545,33.551544,37.024944,52.649803,29.549732,37.947342,133.679428,70.066116,60.390987,105.896805,75.387978,28.691339,39.509197,36.146523,37.53788,105.908287,99.897491,144.820007,55.342892,98.574089,39.173008,45.91312,38.718426,30.130634,119.629646,54.859726,41.093571,73.553513,116.849998,93.677071,89.183662,163.955719,55.984528,29.574165,35.054993,80.639999,72.844124,103.269585,58.212772,157.438446,169.203308,195.240982,111.363167,66.991478,40.580002,39.182518,105.470612,113.232719,47.957767,69.619987,35.682507,71.359825,153.909164,7.979042,10.318873,40.695904,27.05928,108.203667,32.609432,100.839386,29.006788,29.270714,66.336098,161.690521,112.864136,14.592024,76.140938,118.843842,53.906513,1646.51001,62.499096,27.53908
2/13/2017,61.964558,129.246201,836.530029,819.23999,248340,134.050003,103.099998,109.962769,83.555687,76.625938,85.115738,64.530579,22.620148,47.421291,157.45491,30.337111,82.718163,160.896378,104.437531,53.809025,106.937485,44.213943,33.988266,36.371765,53.000744,29.981121,37.984745,133.698563,70.271072,60.974651,107.05999,75.132248,29.606924,39.799782,36.415874,37.808689,106.286324,100.292953,143.199997,56.610508,99.449226,39.229275,45.931156,38.802925,30.24407,119.363434,54.732861,41.555077,74.029465,117.650002,93.768349,89.961449,164.579681,56.067921,30.020311,35.352291,80.910004,73.580688,103.700394,58.564774,158.307129,171.112732,196.371475,112.980835,67.263145,41.169998,39.154907,106.391884,114.185951,48.123234,69.680862,35.425613,71.701607,155.359955,7.910953,10.467419,41.807178,27.160074,108.479347,32.6945,101.929138,28.840475,29.084774,65.988007,161.652924,107.658974,15.080019,76.558128,119.345863,53.801037,1646.180054,63.714031,27.835594
